Purchase Receipt doesn't have any Item for which Retain Sample is enabled.,Biên lai mua hàng không có bất kỳ Mục nào cho phép Giữ lại mẫu được bật.,
Purchase Receipt Item,Mục trong biên lai nhận hàng,
Purchase Receipt Item Supplied,Mua hóa đơn hàng Cung cấp,
Purchase Receipt Items,Mục trong biên lai nhận hàng,
Purchase Receipt No,Số biên lai nhận hàng,
Purchase Receipt Required,Yêu cầu biên lai nhận hàng,
Purchase Receipt Required for item {},Cần có Biên lai Mua hàng cho mặt hàng {},
Purchase Receipt Trends,Xu hướng của biên lai nhận hàng,
Purchase Receipts,Hóa đơn mua hàng,
Purchase Register,Đăng ký mua,
Purchase Return,Mua Quay lại,
Purchase Tax Template,Mua  mẫu thuế,
Purchase Taxes and Charges,Mua các loại thuế và các loại tiền công,
Purchase Taxes and Charges Template,Mua Thuế và mẫu phí,
Purchase User,Mua người dùng,
"Purchase, Replenishment Details","Chi tiết mua hàng, bổ sung",
Purchased,Đã mua,
Purchasing,Thu mua,
Purple,Màu tím,
Purpose,Mục đích,
Purpose must be one of {0},Mục đích phải là một trong {0},
Purpose of Travel,Mục đích của du lịch,
Purposes,Mục đích,
Qty,SL,
Qty as per Stock UOM,Số lượng theo số lượng tồn kho,
Qty Consumed Per Unit,Số lượng tiêu thụ trung bình mỗi đơn vị,
Qty for {0},Số lượng cho {0},
Qty of Finished Goods Item,Số lượng thành phẩm,
Qty of raw materials will be decided based on the qty of the Finished Goods Item,Số lượng nguyên liệu thô sẽ được quyết định dựa trên số lượng hàng hóa thành phẩm,
Qty or Amount is mandatory for loan security!,Số lượng hoặc Số tiền là bắt buộc để đảm bảo khoản vay!,
Qty or Amount is mandatroy for loan security,Số lượng hoặc số tiền là mandatroy để bảo đảm tiền vay,
Qty to Bill,Số lượng hóa đơn,
Qty to Deliver,Số lượng để Cung cấp,
Qty To Manufacture,Số lượng để sản xuất,
Qty to Manufacture,Số lượng Để sản xuất,
Qty to Order,Số lượng đặt hàng,
Qty to Receive,Số lượng để nhận,
Qty to Transfer,Số lượng để chuyển,
Qty Total,Tổng số,
Qualification,Trình độ chuyên môn,
Quality,Chất lượng,
Quality Action,Hành động chất lượng,
Quality Action Resolution,Nghị quyết hành động chất lượng,
Quality Feedback,Phản hồi chất lượng,
Quality Feedback Parameter,Thông số phản hồi chất lượng,
Quality Feedback Template,Mẫu phản hồi chất lượng,
Quality Feedback Template Parameter,Thông tin mẫu phản hồi chất lượng,
Quality Goal,Mục tiêu chất lượng,
Quality Goal Objective,Mục tiêu chất lượng,
Quality Goal.,Mục tiêu chất lượng.,
Quality Inspection,Kiểm tra chất lượng,
Quality Inspection Analysis,Phân tích kiểm tra chất lượng,
Quality Inspection Reading,Đọc kiểm tra chất lượng,
Quality Inspection Required,Kiểm tra chất lượng cần thiết,
Quality Inspection required for Item {0} to submit,Kiểm tra chất lượng cần thiết cho Mục {0} để gửi,
Quality Inspection Summary,Tóm tắt kiểm tra chất lượng,
Quality Inspection Template,Mẫu kiểm tra chất lượng,
Quality Inspection Template Name,Tên mẫu kiểm tra chất lượng,
Quality Inspection: {0} is not submitted for the item: {1} in row {2},Kiểm tra chất lượng: {0} không được gửi cho mục: {1} trong hàng {2},
Quality Management,Quản lý chất lượng,
Quality Manager,Quản lý chất lượng,
Quality Meeting,Cuộc họp chất lượng,
Quality Meeting Agenda,Chương trình họp chất lượng,
Quality Meeting Minutes,Biên bản cuộc họp chất lượng,
Quality Procedure,Thủ tục chất lượng,
Quality Procedure Process,Quy trình thủ tục chất lượng,
Quality Procedure.,Thủ tục chất lượng.,
Quality Review,Kiểm tra chất lượng,
Quality Review Objective,Mục tiêu đánh giá chất lượng,
Quantity,Số lượng,
Quantity  that must be bought or sold per UOM,Số lượng phải được mua hoặc bán cho mỗi UOM,
Quantity & Stock,Số lượng &amp; Cổ phiếu,
Quantity and Amount,Số lượng và số lượng,
Quantity and Description,Số lượng và mô tả,
Quantity and Rate,Số lượng và tỷ giá,
Quantity and Warehouse,Số lượng và kho,
Quantity Difference,SỰ khác biệt về số lượng,
Quantity for Item {0} must be less than {1},Số lượng cho hàng {0} phải nhỏ hơn {1},
Quantity in row {0} ({1}) must be same as manufactured quantity {2},Số lượng trong hàng {0} ({1}) phải được giống như số lượng sản xuất {2},
Quantity Mismatch,Số lượng không khớp,
Quantity must be less than or equal to {0},Số lượng phải nhỏ hơn hoặc bằng {0},
Quantity must not be more than {0},Số lượng không phải lớn hơn {0},
Quantity not available for {0} in warehouse {1},Số lượng không có sẵn cho {0} trong kho {1},
Quantity of item obtained after manufacturing / repacking from given quantities of raw materials,Số lượng mặt hàng thu được sau khi sản xuất / đóng gói lại từ số lượng có sẵn của các nguyên liệu thô,
Quantity of Items,Số lượng mặt hàng,
Quantity required for Item {0} in row {1},Số lượng cần thiết cho Mục {0} trong hàng {1},
Quantity should be greater than 0,Số lượng phải lớn hơn 0,
Quantity to Make,Số lượng cần làm,
Quantity to Manufacture,Số lượng sản xuất,
Quantity to Manufacture can not be zero for the operation {0},Số lượng sản xuất không thể bằng 0 cho hoạt động {0},
Quantity to Manufacture must be greater than 0.,Số lượng để sản xuất phải lớn hơn 0.,
Quantity to Produce,Số lượng sản xuất,
Quantity to Produce can not be less than Zero,Số lượng sản xuất không thể ít hơn không,
Quarter,Phần tư,
Quarterly,Quý,
Query Options,Tùy chọn truy vấn,
Query Route String,Chuỗi tuyến đường truy vấn,
Question,Câu hỏi,
Question Link,Liên kết câu hỏi,
Queued,Xếp hàng,
Queued for replacing the BOM. It may take a few minutes.,Xếp hàng để thay thế BOM. Có thể mất vài phút.,
Queued for updating latest price in all Bill of Materials. It may take a few minutes.,Hàng đợi để cập nhật giá mới nhất trong tất cả Hóa đơn. Có thể mất vài phút.,
Quick Entry,Bút toán nhanh,
Quick Journal Entry,Bút toán nhật ký,
Quick Stock Balance,Cân bằng chứng khoán nhanh,
Quickbooks Company ID,ID công ty Quickbooks,
QuickBooks Migrator,QuickBooks Migrator,
Quiz,Đố,
Quiz {0} does not exist,Câu đố {0} không tồn tại,
Quiz Activity,Hoạt động đố vui,
Quiz Configuration,Cấu hình câu đố,
Quiz Question,Câu hỏi trắc nghiệm,
Quiz Result,Kết quả bài kiểm tra,
Quot Count,Báo giá,
Quot/Lead %,Báo giá/Tiềm năng %,
Quotation,Báo giá,
Quotation {0} is cancelled,Báo giá {0} bị hủy bỏ,
Quotation {0} not of type {1},Báo giá {0} không thuộc loại {1},
Quotation Amount,Số tiền báo giá,
Quotation Item,Báo giá mẫu hàng,
Quotation Lost Reason,Lý do báo giá thất bại,
Quotation Lost Reason Detail,Chi tiết lý do báo giá thất bại,
Quotation Series,Số báo giá,
Quotation Number,Số báo giá,
Quotation To,Báo giá cho,
Quotation Trends,Các Xu hướng báo giá,
Quotations,Báo giá,
"Quotations are proposals, bids you have sent to your customers","Báo giá là đề xuất, giá thầu bạn đã gửi cho khách hàng",
Quotations received from Suppliers.,Báo giá nhận được từ nhà cung cấp.,
Quotations: ,Báo giá:,
Quote Status,Trạng thái xác nhận,
Quotes to Leads or Customers.,Báo giá cho Tiềm năng hoặc Khách hàng.,
Rail,Đường sắt,
Raise Material Request When Stock Reaches Re-order Level,Nâng cao yêu cầu nguyên liệu khi hàng trong kho đạt đến mức đặt hàng lại,
Raised By,đưa lên bởi,
Raised By (Email),đưa lên bởi (Email),
Rajasthan,Rajasthan,
Random,Ngẫu nhiên,
Range,Tầm,
Rate,Đơn giá,
Rate ,Đơn giá,
Rate (Company Currency),Tỷ giá (TIền tệ công ty),
Rate / UOM,Tỷ lệ / UOM,
Rate & Amount,Tỷ lệ &amp; Số tiền,
Rate and Amount,Đơn giá và Thành tiền,
Rate at which Customer Currency is converted to customer's base currency,Tỷ Giá được quy đổi từ tỷ giá của khách hàng về tỷ giá khách hàng chung,
Rate at which customer's currency is converted to company's base currency,Tỷ Giá được quy đổi từ tỷ giá của khách hàng về tỷ giá chung công ty,
Rate at which Price list currency is converted to company's base currency,Tỷ giá ở mức mà danh sách giá tiền tệ được chuyển đổi tới giá tiền tệ cơ bản của công ty,
Rate at which Price list currency is converted to customer's base currency,tỷ giá mà báo giá được quy đổi về tỷ giá khách hàng chung,
Rate at which supplier's currency is converted to company's base currency,Tỷ giá ở mức mà tiền tệ của nhà cùng cấp được chuyển đổi tới mức giá tiền tệ cơ bản của công ty,
Rate at which this tax is applied,Tỷ giá ở mức thuế này được áp dụng,
Rate of Depreciation,Tỷ lệ khấu hao,
Rate of Interest,lãi suất thị trường,
Rate of Interest (%) / Year,Lãi suất thị trường (%) / năm,
Rate of Interest (%) Yearly,Lãi suất thị trường (%) hàng năm,
Rate Of Materials Based On,Tỷ giá vật liệu dựa trên,
Rate Of TDS As Per Certificate,Tỷ lệ TDS theo chứng chỉ,
Rate or Discount,Xếp hạng hoặc Giảm giá,
Rate or Discount is required for the price discount.,Tỷ lệ hoặc chiết khấu là cần thiết để giảm giá.,
Rate With Margin,Tỷ lệ chênh lệch,
Rate With Margin (Company Currency),Tỷ lệ Giãn (Tiền tệ của Công ty),
Rate:,Tỷ lệ:,
Rates,Giá,
Rating,Đánh giá,
Raw Material,Nguyên liệu thô,
Raw Material Code,Mã nguyên liệu thô,
Raw Material Cost,Chi phí nguyên liệu thô,
Raw Material Cost (Company Currency),Chi phí nguyên vật liệu (Tiền tệ công ty),
Raw Material Item Code,Mã nguyên liệu thô của mặt hàng,
Raw Material Name,Tên nguyên liệu,
Raw Material Warehouse,Kho nguyên liệu,
Raw Materials,Nguyên liệu thô,
Raw Materials cannot be blank.,Nguyên liệu thô không thể để trống.,
Raw Materials Consumed,Nguyên liệu thô đã tiêu thụ,
Raw Materials Consumption,Tiêu thụ nguyên liệu,
Raw Materials Supplied,Nguyên liệu thô đã được cung cấp,
Raw Materials Supplied Cost,Chi phí nguyên liệu thô được cung cấp,
Razorpay Details,Chi tiết về Razorpay,
Razorpay Plan ID,ID gói Razorpay,
RazorPay Settings,Cài đặt RazorPay,
Re-allocate Leaves,Tái phân bổ lá,
Re-open,Mở lại,
Re-order Level,mức đặt mua lại,
Re-order Qty,Số lượng đặt mua lại,
Read blog,Đọc blog,
Read Only,Chỉ đọc,
Read the ERPNext Manual,Đọc sổ tay ERPNext,
Reading 1,Đọc 1,
Reading 10,Đọc 10,
Reading 2,Đọc 2,
Reading 3,Đọc 3,
Reading 4,Đọc 4,
Reading 5,Đọc 5,
Reading 6,Đọc 6,
Reading 7,Đọc 7,
Reading 8,Đọc 8,
Reading 9,Đọc 9,
Reading Uploaded File,Đọc tập tin đã tải lên,
Readings,Đọc,
Real Estate,Địa ốc,
Reason,Nguyên nhân,
Reason for Hold,Lý do giữ,
Reason for hold: ,Lý do giữ:,
Reason For Issuing document,Lý do phát hành tài liệu,
Reason For Leaving,Lý do để rời,
Reason for Leaving,Lý do Rời đi,
Reason For Putting On Hold,Lý do để đưa vào giữ,
Receipt,Phiếu nhận,
Receipt Document,Chứng từ thư,
Receipt document must be submitted,tài liệu nhận phải nộp,
Receipt Document Type,Loại chứng từ thư,
Receivable,Phải thu,
Receivable / Payable Account,Tài khoản phải thu/phải trả,
Receivable Account,Tài khoản phải thu,
Receivables,Các khoản phải thu,
Receive,Nhận,
Received,Nhận được,
Received Amount,Số tiền nhận được,
Received Amount (Company Currency),Số tiền nhận được (Công ty ngoại tệ),
Received and Accepted,Nhận được và chấp nhận,
Received By,Nhận bởi,
Received Date,Hạn nhận,
Received From,Nhận được tư,
received from,nhận được tư,
Received Items To Be Billed,Những mẫu hàng nhận được để lập hóa đơn,
Received On,Nhận được vào,
Received Qty,số lượng nhận được,
Received Qty Amount,Số tiền nhận được,
Received Quantity,Số lượng nhận được,
Received Stock Entries,Nhận cổ phiếu,
Receiver List,Danh sách người nhận,
Receiver List is empty. Please create Receiver List,Danh sách người nhận có sản phẩm nào. Hãy tạo nhận Danh sách,
Receiving,Đang nhận,
Recipient,Người nhận,
Recipient Message And Payment Details,Tin nhắn người nhận và chi tiết thanh toán,
Recipients,Những Người nhận,
Reconcile,Hòa giải,
Reconcile Entries,Mục nhập đối chiếu,
Reconcile this account,Điều chỉnh tài khoản này,
